LDCpointID,PrimaryKey,TrtPolyID,Trt_ID
41103,ID_JarbidgeFOLUP2017_BSWD-170_V12021-09-01,17571,53644
41122,20161673104208B1,5017,15181
41129,ID_JFO_LUP_2023_BSWD2023-001_V12023-09-01,9622,28315
41130,20174145394525B1,21771,58198
41137,20161673104208B2,7253,21622
41139,20174145394525B2,21771,58198
41143,OR_MFO_2021_MFO2021-169_V22022-09-01,21771,58198
41144,16060616252397972016-09-01,21771,58198
41152,OR_BUDO_2021_BDO2021-182_V22023-09-01,22890,61241
41153,20080310103131152020-09-01,22890,61241
41157,2007131642049622020-09-01,2179,6469
41160,16051811444567042016-09-01,23188,61709
41181,20144125413712B1,22892,61244
41182,20211613101508B1,6948,20757
41198,ID_SHFO_LUP_2023_OT-004_V22023-09-01,30042,71965
41207,20121673061401B2,2759,8347
41210,20214125413809B2,22890,61241
41212,20214125413809B3,22890,61241
41232,20211613101508B2,6948,20757
41234,20144125413712B3,22892,61244
41249,17090709565841352017-09-01,7253,21622
41251,20124125011301B2,23187,61697
41263,1807280926349262018-09-01,22894,61246
41263,1807280926349262018-09-01,23188,61709
41264,20191673105012B2,19947,53519
41265,20124125011301B1,23187,61697
41266,20181673104207B1,5017,15181
41276,20154145394521B1,21771,58198
41284,20154145394521B2,21771,58198
41290,ID_ShoshoneFOLUP2017_BWD-127_V12021-09-01,20852,56442
41292,20181673104207B2,5017,15181
41309,20080106453550452020-09-01,4799,14638
41310,OR_VADOPAC_2021_TC-NR-001_V12022-09-01,22890,61241
41340,17082410294741312017-09-01,17568,49046
41346,1907261532399702019-09-01,22890,61241
41353,17072707500245702017-09-01,22892,61244
41354,19061316294267532019-09-01,30907,73860
41362,OR_BUDO_2021_BDO2021-118_V12022-09-01,22890,61241
41363,20080315440811372020-09-01,22890,61241
41373,20121673061701B1,7253,21622
41381,2007051022496292020-09-01,23184,61694
41382,OR_BUDO_2021_BDO2021-110_V12022-09-01,23184,61694
41383,20171673105019B1,19947,53519
41395,20211673105001B2,17570,49048
41405,20234125413703B1,22890,61241
41411,20121673061701B2,7253,21622
41423,CA_CA-Northeastern-California-LUP-Revist-2021_Horse-Lake-Burned-1_V22021-09-01,30907,73860
41433,20234125413703B2,22890,61241
41452,ID_JFO_LUP_2023_BSWD2023-013_V22023-09-01,2282,6844
41453,ID_JarbidgeFOLUP2017_BSWD-200_V12021-09-01,2282,6844
41456,20184145394232B1,6698,20049
41456,20184145394232B1,6699,20050
41465,20151677101505B1,11383,33473
41484,20141673105016B1,19947,53519
41489,20141673105016B2,19947,53519
41497,12052207302216912021-09-01,2956,9076
41500,19082710284288892019-09-01,30907,73860
41505,19072609394995472019-09-01,22890,61241
41510,15022607494257902021-09-01,2955,9075
41511,20151673104204B1,816,2409
41530,20151673104204B2,816,2409
41531,20221653106115B2,20966,56626
41533,17052209390327372017-09-01,4799,14638
41539,ID_ShoshoneFOLUP2017_OT-291_V12021-09-01,1849,5409
41544,OR_BUDO_2021_BDO2021-126_V22022-09-01,22890,61241
41545,18073109394196692018-09-01,4947,44387
41547,1709040923078932017-09-01,23192,63858
41552,17062814215093742017-09-01,1789,5235
41555,ID_JFO_LUP_2017_BSWD_229_V12022-09-01,19947,53519
41566,18072813422133442018-09-01,22894,61246
41566,18072813422133442018-09-01,23188,61709
41572,OR_BUDO_2021_BDO2021-NR-048_V12022-09-01,22890,61241
41580,15022607504965192021-09-01,2955,9075
41581,20121653020202R2,6650,19899
41588,OR_MFO_2021_MFO2021-NR-043_V12022-09-01,21771,58198
41595,ID_OwyheeFOLUP2016_LowCM-245_V12020-09-01,2767,8386
41608,20154125403819B1,22894,61246
41608,20154125403819B1,23188,61709
41614,20121653020202R1,6650,19899
41628,20154125403819B2,22894,61246
41628,20154125403819B2,23188,61709
41642,OR_VADOPAC_2021_TC-214_V12022-09-01,22890,61241
41655,15022607501322832021-09-01,2956,9076
41665,20171683104913B1,7253,21622
41671,20161673105003B1,19947,53519
41672,18112714244664512018-09-01,7482,22291
41673,CA_AGFO_Fuels_2023_Vaughn-Canyon-Plot-2_V32023-09-01,7482,22291
41678,17081210413390612017-09-01,4947,44387
41684,20141673103903B2,848,2494
41686,20161673105003B2,19947,53519
41687,20081808412718882020-09-01,23184,61694
41688,18112711263935222018-09-01,7482,22291
41689,CA_AGFO_Fuels_2023_Vaughn-Canyon-Plot-1_V32023-09-01,7482,22291
41691,16071314243871212016-09-01,6698,20049
41691,16071314243871212016-09-01,6699,20050
41694,20161673104016B1,2282,6844
41696,ID_OFO_LUP_2022_LowCM-2022-129_V12023-09-01,2767,8386
41705,20171683104913B3,7253,21622
41714,ID_JarbidgeFOLUP2017_BSWD-195_V12021-09-01,19947,53519
41715,ID_BruneauFOLUP2016_BasinCM-263_V12021-09-01,11760,34476
41720,20141673100614B1,11761,34479
41738,19060408331783592019-09-01,19947,53519
41743,20141673100614B2,11761,34479
41745,15081608403823282015-09-01,3731,11592
41745,15081608403823282015-09-01,3732,11593
41745,15081608403823282015-09-01,3736,11606
41746,20080309422124632020-09-01,22890,61241
41748,2006111610147932020-09-01,13841,42956
41750,2008171449046252020-09-01,22890,61241
41755,ID_ShoshoneFOLUP2017_BWD-122_V12021-09-01,19409,52087
41795,20141673104001B2,11961,35098
41805,20161673101917B1,2767,8386
41809,20161673104210B1,19947,53519
41812,19072516393541122019-09-01,22890,61241
41822,20161673101917B2,2767,8386
41825,OR_MFO_2021_MFO2021-117_V22022-09-01,6698,20049
41825,OR_MFO_2021_MFO2021-117_V22022-09-01,6699,20050
41826,16071309215544352016-09-01,6698,20049
41826,16071309215544352016-09-01,6699,20050
41834,20151673105009B1,19947,53519
41835,19092012414242252019-09-01,2767,8386
41836,ID_OFO_LUP_2022_LowCM-2022-133_V22023-09-01,2767,8386
41837,20161673104210B2,19947,53519
41844,20151673105009B2,19947,53519
41846,16061313414286992016-09-01,22894,61246
41846,16061313414286992016-09-01,23188,61709
41850,CA_AGFO_Mosq_2023_Mosquito1-12_V12023-09-01,4235,12997
41858,2008021110533342020-09-01,3654,11436
41869,13050809363628072013-09-01,8169,24267
41873,19072416164574112019-09-01,18758,50426
41878,ID_BUFO_LUP_2021_NAT-NR-024_V12023-09-01,8169,24267
41880,ID_SHFO_LUP_2017_BWD_138_V12022-09-01,796,2360
41891,15080510252916232015-09-01,7483,22294
41892,1811200950306492018-09-01,7483,22294
41893,CA_AGFO_Fuels_2023_North-Fandango-Plot-01_V42023-09-01,7483,22294
41897,20171673105005B2,19947,53519
41906,20164125403806B1,22894,61246
41906,20164125403806B1,23188,61709
41907,20164125403806B2,22894,61246
41907,20164125403806B2,23188,61709
41908,20221673105010B1,19947,53519
41913,CA_AGFO_Fuels_2023_North-Fandango-Plot-03_V42023-09-01,30740,73693
41914,18112014231334382018-09-01,30740,73693
41918,20161673103803B1,2767,8386
41923,CA_CA-Northeastern-California-LUP-Revist-2021_NORCALNONR1070_V12021-09-01,3766,11676
41928,20174145384424B1,21771,58198
41930,20221673105010B2,19947,53519
41935,20161673103803B2,2767,8386
41939,18112012425977062018-09-01,7483,22294
41945,1606080833593352016-09-01,22892,61244
41948,18062808555134382018-09-01,22892,61244
41950,20141673104203B1,19947,53519
41952,20174145384424B2,21771,58198
41962,20141673104203B2,19947,53519
41967,20121673071501B2,2760,8351
41978,20191653105201B3,10252,30202
41983,20121673071501B1,2760,8351
41987,20061112150198932020-09-01,18791,50518
41988,17083108080489272017-09-01,20851,56441
41991,1310141237043682013-09-01,7483,22294
42003,19091110384749622019-09-01,2760,8351
42004,19071212352623012019-09-01,19947,53519
42005,ID_JFO_LUP_2023_BSWD2023-014_V22023-09-01,19947,53519
42014,ID_JFO_LUP_2017_BSSH_112_V12022-09-01,19947,53519
42015,20164145384235B1,6300,18958
42018,20221653106113B1,10256,30206
42020,ID_OwyheeFOLUP2016_LowCM-253_V12021-09-01,2767,8386
42023,ID_ShoshoneFOLUP2017_OT-300_V12021-09-01,10262,55495
42025,OR_MFO_2021_MFO2021-245_V12023-09-01,21241,57404
42029,ID_BruneauFOLUP2016_Black-342_V12021-09-01,848,2494
42030,19053109194773262019-09-01,23184,61694
42036,19062515095844642019-09-01,848,2494
42052,20154145384510B1,21241,57404
42061,20171653106101B2,4007,12346
42064,20154145384510B2,21241,57404
42068,16062108331034382016-09-01,6299,18957
42075,1607301013294242016-09-01,2767,8386
42076,16072815035977672016-09-01,2767,8386
42077,ID_SHFO_LUP_2017_BWD_143_V12022-09-01,20851,56441
42079,20211673104209B1,19947,53519
42080,ID_SHFO_LUP_2017_SDM_373_V12022-09-01,10243,30141
42081,ID_SHFO_LUP_2023_SD-001_V22023-09-01,10243,30141
42082,16071313155158832016-09-01,11764,34483
42087,17052312464894102017-09-01,848,2494
42089,16052507505145932016-09-01,6301,18959
42091,ID_SHFO_LUP_2023_BSWD-002_V22023-09-01,10256,30206
42092,19061810184535882019-09-01,10256,30206
42094,17080808414729282017-09-01,19947,53519
42097,19070110275245462019-09-01,10262,55495
42099,ID_JFO_LUP_2017_BSWD_208_V12022-09-01,5521,16685
42100,ID_JFO_LUP_2023_BSWD2023-006_V22023-09-01,5521,16685
42101,20211673104209B2,19947,53519
42104,19050214563341002019-09-01,11699,54076
42108,ID_OFO_LUP_2022_BigCM_2022_023_V12022-09-01,2767,8386
42114,20181673101914B1,2767,8386
42115,ID_BUFO_LUP_2021_NAT-034_V12023-09-01,8169,24267
42116,19071311060028162019-09-01,21835,58324
42126,20231653106114B1,10249,55401
42140,19071111525855882019-09-01,2767,8386
42146,18071608472249972018-09-01,30636,73589
42155,20231653106114B2,10256,30206
42167,ID_JarbidgeFOLUP2017_BSWD-179_V12021-09-01,19947,53519
42172,20111653030401R2,10252,30202
42174,20121653030501G1,10256,30206
42181,20141673103802B1,2767,8386
42183,ID_JFO_LUP_2023_BSWD2023-007_V22023-09-01,19947,53519
42184,19060312533616262019-09-01,19947,53519
42187,OR_MFO_2021_MFO2021-213_V22023-09-01,21771,58198
42188,20161673100608B1,11764,34483
42189,18051815414119842018-09-01,21771,58198
42193,20121653030501G2,10256,30206
42194,17090410221120042017-09-01,22894,61246
42194,17090410221120042017-09-01,23188,61709
42197,ID_JarbidgeFOLUP2017_BSWD-168_V12021-09-01,19947,53519
42203,OR_BUDO_2021_BDO2021-074_V12022-09-01,22890,61241
42209,20141673103802B2,2767,8386
42212,20174145384504B1,21241,57404
42217,ID_JFO_LUP_2017_BSWD_220_V12022-09-01,19947,53519
42225,20151673104004B1,2760,8351
42227,16060713593192162016-09-01,22892,61244
42231,20174145384504B2,21241,57404
42232,OR_OR_BUDO_2021_BDO2021-003_V12021-09-01,23184,61694
42240,20151673104004B2,20198,54164
42247,20153231100615B1,10307,30307
42248,16052009583452892016-09-01,848,2494
42250,ID_JFO_LUP_2023_BSWD2023-NR-001_V12023-09-01,19947,53519
42251,20153231100615B2,10307,30307
42253,20231673104206B2,19947,53519
42264,20221653105215B1,20026,53808
42272,CA_AGFO_Fuels_2023_NE-Warners-Plot-3_V42023-09-01,7484,22293
42273,18060517140988472018-09-01,7484,22293
42274,13093013412156882013-09-01,7484,22293
42275,CA_NCDO_LUP_2019_Plot3Post_treatment_V32022-09-01,7484,22293
42276,16060116000961162016-09-01,11836,34772
42279,17062917480372712017-09-01,2767,8386
42288,20141673100616B1,11763,34481
42292,OR_MFO_2021_MFO2021-NR-013_V12022-09-01,6301,18959
42298,18062815263437562018-09-01,22892,61244
42300,ID_BFO_LUP_2022_BigWD-085_V12023-09-01,11762,34480
42312,19060309333714182019-09-01,19947,53519
42313,ID_JarbidgeFOLUP2017_BSWD-188_V12021-09-01,19947,53519
42324,18062713210777522018-09-01,7484,22293
42325,18062909112073882018-09-01,22892,61244
42327,ID_JarbidgeFOLUP2017_BSWD-175_V12021-09-01,19947,53519
42328,CA_AGFO_Fuels_2023_NE-Warners-Plot-1_V42023-09-01,7484,22293
42339,ID_OwyheeFOLUP2016_BigCM-084_V12021-09-01,2767,8386
42341,CA_AGFO_Fuels_2023_NE-Warners-Plot-2_V42023-09-01,7484,22293
42343,1807111535362432018-09-01,7484,22293
42352,16051008082350932016-09-01,21240,57403
42357,20151653106110B1,11907,56355
42371,20151653106110B2,11907,56355
42403,OR_VADOPAC_2021_TC-NR-003_V12022-09-01,11836,34772
42409,OR_MFO_2021_MFO2021-261_V22023-09-01,21813,58278
42417,16081809152616022017-09-01,30406,73359
42422,OR_OR_MFO_2021_MFO2021-073_V22021-09-01,21241,57404
42423,16051115190045522016-09-01,21241,57404
42438,ID_ShoshoneFOLUP2017_BWD-126_V12021-09-01,11907,56355
42440,20141673200720B1,19947,53519
42442,ID_JFO_LUP_2017_BSWD_212_V12022-09-01,19947,53519
42448,16051112225784352016-09-01,21241,57404
42453,OR_MFO_2021_MFO2021-NR-035_V12022-09-01,21813,58278
42460,17090416310654362017-09-01,11836,34772
42461,20141673200720B2,19947,53519
42464,20191653105206B2,17590,49113
42484,ID_SHFO_LUP_2017_BWD_142_V12022-09-01,11907,56355
42489,19063012523295532019-09-01,17590,49113
42502,20181677101507B1,3908,12076
42509,17073017514575492017-09-01,30808,73761
42520,ID_OwyheeFOLUP2016_BigCM-064_V12021-09-01,20879,56494
42525,19062814101960722019-09-01,21241,57404
42530,ID_JFO_LUP_2017_BSWD_218_V12022-09-01,19947,53519
42531,20231667106406B1,11699,54076
42533,ID_OFO_LUP_2022_UA-2022-206_V12023-09-01,20869,56484
42534,17073007392342862017-09-01,11907,56355
42539,20204145374424B1,21813,58278
42542,20070210352822652020-09-01,4674,14320
42544,20211663106108B1,9696,28546
42546,20231667106406B2,11699,54076
42549,20211663106108B2,9696,28546
42555,20221667106503B2,6951,20760
42557,2006110825238072020-09-01,11690,34275
42559,20194125403218B3,4675,14319
42560,ID_OFO_AIMTrend_2023_11S05W25_V12023-09-01,30477,73430
42569,20151613106508B1,11690,34275
42585,ID_JarbidgeFOLUP2017_BSWD-197_V12021-09-01,829,41042
42586,20151613106508B2,11690,34275
42593,ID_BFO_LUP_2022_LowCM_163_V22022-09-01,5477,48954
42594,15072413483663022015-09-01,5477,48954
42597,20221673103914B1,848,2494
42611,ID_JFO_LUP_2017_BSWD_216_V12022-09-01,19947,53519
42614,17063016335742602017-09-01,4674,14320
42615,20221673103914B2,848,2494
42624,ID_BUFO_LUP_2021_NAT_016_V12022-09-01,11699,54076
42625,ID_SHFO_LUP_2017_SDM_371_V12022-09-01,30483,73436
42627,19091111193264532019-09-01,19947,53519
42628,17080815381983172017-09-01,19947,53519
42631,ID_BruneauFOLUP2016_BigWD-176_V12021-09-01,848,2494
42641,20181667106419B1,5850,17625
42641,20181667106419B1,5851,17623
42643,20121677070101R2,3907,12077
42644,17052116180963702017-09-01,30808,73761
42647,200610112407302020-09-01,20696,56152
42651,20171667106412B1,5843,17605
42653,17080214254252042017-09-01,19947,53519
42660,20191613106509B1,7196,21465
42661,20181667106419B2,5850,17625
42661,20181667106419B2,5851,17623
42666,20121677070101R1,2770,8414
42672,OR_VADO_ESR_2022_BIG_GRASSY_NR-02_V42022-09-01,20631,55686
42672,OR_VADO_ESR_2022_BIG_GRASSY_NR-02_V42022-09-01,21811,58276
42673,OR_OR_MFO_ESR1_2021_BIG_GRASSY_NR-02_V32021-09-01,20631,55686
42673,OR_OR_MFO_ESR1_2021_BIG_GRASSY_NR-02_V32021-09-01,21811,58276
42674,OR_VADO_ESR_2023_BIG_GRASSY_NR-02_V42023-09-01,20631,55686
42674,OR_VADO_ESR_2023_BIG_GRASSY_NR-02_V42023-09-01,21811,58276
42679,ID_ShoshoneFOLUP2017_BWD-119_V12021-09-01,5843,17605
42690,20124137011501B1,30808,73761
42691,20174145374508B1,21241,57404
42695,20174145374508B2,21241,57404
42710,ID_JarbidgeFOLUP2017_BSWD-204_V12021-09-01,19947,53519
42711,ID_JarbidgeFOLUP2017_BSWD-177_V12021-09-01,19947,53519
42723,20124137011501B2,30808,73761
42724,ID_JFO_LUP_2023_BSWD2023-003_V22023-09-01,19947,53519
42725,ID_JFO_LUP_2017_BSWD_228_V12022-09-01,19947,53519
42731,20114137011401B1,30808,73761
42733,OR_OR_MFO_ESR1_2021_BIG_GRASSY_NR-03_V32021-09-01,20631,55686
42733,OR_OR_MFO_ESR1_2021_BIG_GRASSY_NR-03_V32021-09-01,21811,58276
42734,OR_VADO_ESR_2023_BIG_GRASSY_NR-03_V42023-09-01,20631,55686
42734,OR_VADO_ESR_2023_BIG_GRASSY_NR-03_V42023-09-01,21811,58276
42735,OR_VADO_ESR_2022_BIG_GRASSY_NR-03_V42022-09-01,20631,55686
42735,OR_VADO_ESR_2022_BIG_GRASSY_NR-03_V42022-09-01,21811,58276
42738,ID_BFO_LUP_2022_BigWD-NR-003_V12023-09-01,842,2487
42740,ID_BruneauFOLUP2016_BigWD-165_V12021-09-01,3438,10794
42744,20151673200708B1,19947,53519
42748,ID_BruneauFOLUP2016_LowCM-057_V12020-09-01,5479,16566
42749,OR_LVFOPAC_2021_BE-NR-003_V12023-09-01,30808,73761
42751,ID_OwyheeFOLUP2016_LowWD-296_V12021-09-01,20874,56489
42752,20141667106403B1,20696,56152
42756,20061009182843872020-09-01,7546,56629
42758,20151673200708B2,19947,53519
42770,OR_OR_MFO_2021_MFO2021-009_V12021-09-01,20631,55686
42770,OR_OR_MFO_2021_MFO2021-009_V12021-09-01,21811,58276
42773,20191673101819B1,5479,16566
42784,ID_UpperSnakeFOLUP2017_BWD-284_V12020-09-01,2770,8414
42788,20154137412515B2,30848,73801
42789,17063010384031342017-09-01,4674,14320
42800,20191673101819B2,5479,16566
42802,20144125403103B1,4674,14320
42803,20171673101920B1,20872,56487
42811,18081209012582112018-09-01,4674,14320
42818,20144125403103B2,4674,14320
42821,20211673200715B1,3438,10794
42828,ID_BFO_LUP_2022_BasinCM_001_V22022-09-01,5479,16566
42829,ID_BruneauFOLUP2016_BasinCM-270_V12021-09-01,5479,16566
42836,20171673101920B2,20867,56465
42837,20211667106410B1,20155,54024
42838,19063011495584082019-09-01,5479,16566
42839,ID_BFO_LUP_2022_BigCM_033_V22022-09-01,5479,16566
42854,20121667050301R2,5850,17625
42854,20121667050301R2,5851,17623
42856,20121673070801R1,5477,48954
42861,20144125383634B1,22398,59826
42866,20121667050301R1,5850,17625
42866,20121667050301R1,5851,17623
42867,20211667106410B2,20155,54024
42869,20144125383634B2,53,137
42874,OR_VADO_ESR_2023_BIG_GRASSY_NR-04_V42023-09-01,20631,55686
42874,OR_VADO_ESR_2023_BIG_GRASSY_NR-04_V42023-09-01,21811,58276
42875,OR_OR_MFO_ESR1_2021_BIG_GRASSY_NR-04_V32021-09-01,20631,55686
42875,OR_OR_MFO_ESR1_2021_BIG_GRASSY_NR-04_V32021-09-01,21811,58276
42876,OR_VADO_ESR_2022_BIG_GRASSY_NR-04_V42022-09-01,20631,55686
42876,OR_VADO_ESR_2022_BIG_GRASSY_NR-04_V42022-09-01,21811,58276
42878,ID_SHFO_LUP_2017_OT_294_V12022-09-01,6531,19610
42881,20121673070801R2,5477,48954
42884,20124125041401R1,1534,4558
42897,16060110460198622016-09-01,5479,16566
42898,ID_BFO_LUP_2022_BasinCM-005_V22023-09-01,5479,16566
42912,OR_MFO_2021_MFO2021-145_V12022-09-01,1534,4558
42917,20124125041401R2,1534,4558
42918,17070209395365692017-09-01,5479,16566
42919,20211677106505B1,2770,8414
42921,13051508021885962013-09-01,7196,21465
42925,17080713482045592017-09-01,19947,53519
42930,1506221135105552015-09-01,5479,16566
42931,ID_BFO_LUP_2022_BasinCM_002_V22022-09-01,5479,16566
42934,20211677106505B2,2770,8414
42940,20161673101806B1,848,2494
42942,ID_JFO_LUP_2017_BSSH_110_V12022-09-01,19947,53519
42944,ID_OFO_AIMTrend_2023_11S05W11A_V12023-09-01,20879,56494
42952,17070309511157472017-09-01,2770,8414
42954,ID_JFO_LUP_2017_BSWD_206_V12022-09-01,19947,53519
42957,20161673101806B2,848,2494
42959,1305141132354472013-09-01,2770,8414
42964,20181663106214B2,6531,19610
42973,20060916285881362020-09-01,20155,54024
42974,OR_LVFO_2021_LFO2021-135_V12023-09-01,30848,73801
42987,ID_OFO_LUP_2022_BigCM-2022-030_V22023-09-01,20879,56494
42992,20111683090201L1,19947,53519
42993,16071207553214082016-09-01,3830,11892
42995,20221673101811B1,5479,16566
43009,ID_BruneauFOLUP2016_BasinCM-262_V12020-09-01,5479,16566
43014,20121663020402B2,6536,55719
43025,20141663106201B1,783,2322
43027,20224137402631B2,30873,73826
43028,20224137402631B1,30808,73761
43029,20111683090201L2,19947,53519
43031,17053011023369962017-09-01,5855,17622
43035,20121667050201R1,20696,56152
43036,20141663106201B2,10268,30217
43040,ID_JFO_LUP_2023_BSSH2023-NR-001_V12023-09-01,19947,53519
43044,20231613106507B1,19964,53545
43047,20121667050201R2,20696,56152
43054,ID_BruneauFOLUP2016_BigCM-226_V12020-09-01,5475,16564
43055,20231613106507B2,19964,53545
43061,20164125393403B2,8366,24863
43061,20164125393403B2,8368,24861
43062,20161653105114B2,4828,14704
43063,18080914200937042018-09-01,4847,14771
43069,20184125373535B1,1534,4558
43070,1708091001521782017-09-01,19947,53519
43071,ID_UpperSnakeFOLUP2017_OT-010_V12021-09-01,2770,8414
43074,16091915562367992016-09-01,4846,14770
43075,20141663106303B1,17658,49237
43076,18060110373756172018-09-01,4846,14770
43079,19062813455911212019-09-01,848,2494
43080,20141663106303B2,3904,12069
43081,20164137402627B1,4846,14770
43084,20073107594123132020-09-01,21813,58278
43088,ID_SHFO_LUP_2017_SDM_374_V12022-09-01,18820,50578
43089,20184125373535B2,1534,4558
43091,13052113524592552013-09-01,2770,8414
43101,20164137402627B2,4846,14770
43107,20214125373533B1,1534,4558
43109,ID_SHFO_LUP_2023_BSWD-001_V12023-09-01,9064,26820
43110,ID_JFO_LUP_2017_BSWD_222_V12022-09-01,19947,53519
43111,ID_JFO_LUP_2023_BSWD2023-010_V22023-09-01,19947,53519
43115,19071510000982532019-09-01,19947,53519
43117,20214125373533B2,1534,4558
43127,13052011380377362013-09-01,9064,26820
43147,20185619200415B1,30598,73551
43148,20161613106506B1,9064,26820
43162,ID_ShoshoneFOLUP2017_SDM-355_V12021-09-01,21998,58658
43165,20161667106413B1,905,2721
43166,20161613106506B2,9064,26820
43168,20161667106413B2,905,2721
43170,20141613106519B1,2770,8414
43171,13052208242498152013-09-01,2770,8414
43172,17051615391871452017-09-01,10431,30673
43173,20121677090201R2,2770,8414
43177,15071413230592122015-09-01,20835,56403
43179,20151673102012B1,20835,56403
43189,20141613106519B2,2770,8414
43191,1909101554141972019-09-01,5706,17241
43193,ID_OFO_AIMTrend_2023_10S05W27_V12023-09-01,20881,60534
43195,20121677090201R1,2770,8414
43200,1305221148273832013-09-01,2770,8414
43201,20151673102012B2,20835,56403
43206,ID_ShoshoneFOLUP2017_SDM-349_V12021-09-01,20696,56152
43222,OR_BUDOPAC_2021_PSS-085_V12023-09-01,8366,24863
43222,OR_BUDOPAC_2021_PSS-085_V12023-09-01,8368,24861
43229,ID_SHFO_LUP_2023_SD-005_V22023-09-01,20819,56380
43230,17051613423177612017-09-01,20819,56380
43234,ID_UpperSnakeFOLUP2017_BWD-320_V12021-09-01,2770,8414
43253,13052016230692112013-09-01,2770,8414
43258,13051516045531752013-09-01,9064,26820
43259,ID_JarbidgeFOLUP2017_BSSH-099_V12021-09-01,2267,6827
43262,ID_OwyheeFOLUP2016_BigCM-088_V12021-09-01,20600,55473
43270,20231663106211B1,20819,56380
43272,20181663106305B1,17658,49237
43274,20144125383334B2,8366,24863
43274,20144125383334B2,8368,24861
43282,20231663106211B2,20819,56380
43291,13051513251355502013-09-01,9064,26820
43295,20181663106305B2,17658,49237
43296,17073015553710692017-09-01,5479,16566
43313,18051712312828572018-09-01,30816,73769
43315,190715131334452019-09-01,20070,53907
43319,20151673200717B1,1437,52963
43325,ID_OwyheeFOLUP2016_BigCM-082_V12020-09-01,20873,56488
43338,180725123359812018-09-01,10093,29704
43346,20151673200717B2,1437,52963
43356,20151663105112B1,10418,30597
43358,20221673102020B2,20835,56403
43359,16061514121026522016-09-01,20835,56403
43361,20221663106302B2,17658,49237
43365,20141663105104B3,10418,30597
43369,20161613106715B1,2770,8414
43373,20151663105112B2,10418,30597
43379,ID_BFO_LUP_2022_LowCM-NR-003_V12023-09-01,20835,56403
43381,20161677106713B1,2770,8414
43382,20171663106220B1,20819,56380
43385,20181611106813B1,3907,12077
43392,20181611106813B2,3907,12077
43394,13052107570859702013-09-01,2770,8414
43396,20161613106715B2,2770,8414
43400,20081509233217882020-09-01,30719,73672
43403,20171663106220B2,20819,56380
43405,19062710382145582019-09-01,17658,49237
43409,20164137402332B1,30719,73672
43413,20161677106713B2,2770,8414
43420,20231673103003B1,20835,56403
43434,ID_JarbidgeFOLUP2017_BSSH-106_V12021-09-01,19947,53519
43440,19091110523280462019-09-01,19947,53519
43442,20164137402332B2,10093,29704
43453,20231673103003B2,20836,60873
43456,20171663106317B1,17658,49237
43466,19050622062049152019-09-01,2770,8414
43473,ID_JarbidgeFOLUP2017_BSSH-102_V12021-09-01,19947,53519
43482,16052513511025272016-09-01,30719,73672
43494,16060807002451492016-09-01,8366,24863
43494,16060807002451492016-09-01,8368,24861
43500,19071110285038412019-09-01,1438,52964
43501,ID_JFO_LUP_2023_BSSH2023-003_V22023-09-01,1438,52964
43516,OR_MFO_2021_MFO2021-NR-063_V12022-09-01,21813,58278
43526,20151611106818B1,3907,12077
43527,20141663106208B1,20819,56380
43532,19081109052933722019-09-01,8366,24863
43532,19081109052933722019-09-01,8368,24861
43538,20191663105101B1,3135,9742
43544,20191647105107B1,18830,50607
43545,20221647105106B1,18830,50607
43546,19071014285445532019-09-01,5707,17244
43552,19050714390060972019-09-01,2770,8414
43555,OR_BUDO_2021_BDO2021-122_V12022-09-01,24330,63855
43558,20141663106208B2,20819,56380
43562,20231663105102B1,18830,50607
43564,20191647105107B2,18830,50607
43568,20181673103013B1,5475,16564
43570,20191663105101B2,3135,9742
43573,17072713285523172017-09-01,2770,8414
43574,ID_USFO_LUP_2023_USFO2023-037_V22023-09-01,22081,58873
43575,20221647105106B2,20856,56447
43577,19050608395616822019-09-01,2770,8414
43588,20181673103013B2,5475,16564
43594,ID_ShoshoneFOLUP2017_BWD-118_V12021-09-01,17658,49237
43595,20231663105102B2,3135,9742
43601,20221613106718B1,2770,8414
43605,19062915094216142019-09-01,561,1675
43609,20191611106814B1,4386,13359
43613,20141663105113B2,9671,28481
43614,20141663105113B1,9671,28481
43620,OR_BUDOPAC_2021_PSS-084_V12022-09-01,24330,63855
43621,20121677090201B1,822,2433
43622,20184125373236B2,8366,24863
43622,20184125373236B2,8368,24861
43626,20221613106718B2,2770,8414
43629,20191611106814B2,4386,13359
43632,17062208331978672017-09-01,2671,8102
43639,20184125373236B3,8366,24863
43639,20184125373236B3,8368,24861
43653,ID_BruneauFOLUP2016_BigCM-223_V12020-09-01,561,1675
43654,20121677090201B2,2770,8414
43672,ID_UpperSnakeFOLUP2017_BWD-300_V12021-09-01,2770,8414
43677,20141613106704B1,2770,8414
43679,20211663106318B1,17658,49237
43689,20211663105117B1,13843,42964
43691,ID_ShoshoneFOLUP2017_SDM-362_V12021-09-01,3135,9742
43700,OR_MFO_2021_MFO2021-183_V12023-09-01,21740,58158
43706,20141613106704B2,2770,8414
43707,20144125373234B1,8366,24863
43707,20144125373234B1,8368,24861
43708,17051813201246852017-09-01,3135,9742
43712,20211663105117B2,13843,42964
43715,20211663106318B2,17658,49237
43729,20144125373234B2,8366,24863
43729,20144125373234B2,8368,24861
43743,20164125373223B2,22889,61228
43753,ID_JarbidgeFOLUP2017_BSSH-104_V12021-09-01,3915,12111
