Model,EcoLvl3,Category,Trt_Type_Sub,Treatment_count,MR_trt_comp,LDCpointID,DateVisited,ProjectKey,PrimaryKey,Trt_Type_Major,recent_trt_count,FirePolyID,USGS_Assigned_ID,MR_wildfire,Fire_freq,Fire_freq_post_trt,EcoLvl1,NA_L1KEY,EcoLvl2,NA_L2KEY,NA_L3KEY,MLRARSYM,MLRA_name,horizontal_flux_total_MD,ln_q,n_CETWI,CETWI,sandtotal_0_cm,BareSoil_FH,TotalFoliarCover,ForbCover_AH,GramCover_AH,ShrubCover_AH,Gap100plus,trt_binary,distance,weights,subclass,trt_control,BareSoil_FH_scaled,TotalFoliarCover_scaled,ForbCover_AH_scaled,GramCover_AH_scaled,ShrubCover_AH_scaled,Gap100plus_scaled,CETWI_scaled,sandtotal_0_cm_scaled
17,Northern Basin and Range,"Control, post-burn",,2126,,33122,2020-09-04,BLM_AIM,UT_SLFO-ESR-Random-SHINY-2019_Site-51_V12020-09-01,,,2306,71502,2018-08-10,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,28A,Ancient Lake Bonneville,0.064227683,-2.7453209618490098,1,551,47,26,64.6666666666667,0.666666666666667,64.6666666666667,0.666666666666667,20.09,0,0.1932706617719151,0.9364791288566243,417,Post-burn control,0.7998084062858093,0.24084600102628953,-0.9694903621673896,0.6946271680137623,-0.5893857058373408,-0.09644920313305386,-0.00918142048885141,0.6466613058918904
17,Northern Basin and Range,"Control, post-burn",,2126,,33136,2018-06-26,BLM_AIM,18062713192382332018-09-01,,,1859,59891,2012-10-22,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,21,Klamath and Shasta Valleys and Basins,0,0,2,606.5,46,0,88.6666666666667,13.3333333333333,86,2,2.03,0,0.12499196103056127,0.9364791288566243,57,Post-burn control,-1.0126134370372368,1.388481821425178,-0.012381286029541078,1.6268980506897768,-0.4020996197676679,-0.7930046367173547,0.6190486956940195,0.509459208689523
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2021-02-25,33168,2021-06-27,BLM_AIM,NV_NV-Winnemucca-DO-ESR-2021_T140-A2-BuffaloHills-POO-21_V12021-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,59.20322783,4.080976064558977,1,637,42,21.3333333333333,9.33333333333333,8.66666666666667,2,0,87.2,1,0.26964665369271423,1,97,Post-burn aerial seeding,0.4745019215867987,-2.4050921404489274,-0.3650004193434835,-2.0439185498470356,-0.6830287488721773,2.4919137618637586,0.9642922730557775,-0.03934918011994662
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2021-02-25,33169,2023-08-07,BLM_AIM,NV_WMDO_ESR_2023_T140-A2-BuffaloHills-POO-21_V32023-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,0.017225305,-4.061375755417698,1,637,42,2,73.3333333333333,66.6666666666667,18.6666666666667,0.666666666666667,27.54,1,0.31517501381786694,1,98,Post-burn aerial seeding,-0.8731963721662332,0.6552700472814406,4.017551666129837,-1.315581922756397,-0.5893857058373408,0.19088955546069147,0.9642922730557775,-0.03934918011994662
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2021-02-25,33170,2022-08-21,BLM_AIM,NV_WMDO_ESR_2021_T140_A2_BuffaloHills_POO_21_V22022-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,14.42517529,2.6689749641400877,1,637,42,8,17.3333333333333,15.3333333333333,3.33333333333333,0,96.57,1,0.37472666957473727,1,99,Post-burn aerial seeding,-0.4549451775532226,-2.0225468669826325,0.1387411996764354,-1.9856516196797849,-0.6830287488721773,2.8533049253568312,0.9642922730557775,-0.03934918011994662
17,Northern Basin and Range,"Control, post-burn",,2126,,33192,2016-09-07,BLM_AIM,2016327103112B1,,,970,36915,1996-08-08,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.012588664,-4.374958552521631,1,553,42,7.92079207920792,45.5445544554455,5.94059405940594,37.6237623762376,2.97029702970297,3.73,0,0.2937973308033226,0.9364791288566243,317,Post-burn control,-0.460466645468906,-0.6735382046105624,-0.5709858536555903,-0.48715309384380107,-0.26580727000409404,-0.7274374032127416,0.013457502616837633,-0.03934918011994662
17,Northern Basin and Range,"Control, post-burn",,2126,,33198,2019-09-09,BLM_AIM,19091008292914272019-09-01,,,2591,79399,1998-08-19,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.020149762,-3.9045628020735923,1,644,43,1.33333333333333,56,10,40.6666666666667,7.33333333333333,14.4,0,0.3450639887592444,0.9364791288566243,509,Post-burn control,-0.9196687271232347,-0.17357804522886622,-0.26425209553949935,-0.3541775749967555,0.34704472451102364,-0.31590659056908216,1.0435285039256892,0.09785291708242079
17,Northern Basin and Range,"Control, post-burn",,2126,,33234,2020-06-26,BLM_AIM,UT_SLFO-Random-HAF-2020_GRSGINTS-BlackSage-294_V12020-09-01,,,2306,71502,2018-08-10,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,28A,Ancient Lake Bonneville,0.012537144,-4.379059520912777,1,442,48,28,50,11.3333333333333,37.3333333333333,0,3.71,0,0.1612642341168467,0.9364791288566243,205,Post-burn control,0.9392254711568129,-0.4604870003285883,-0.16350377173551756,-0.4998449004148859,-0.6830287488721773,-0.728208782430443,-1.2430027297489041,0.7838634030942578
17,Northern Basin and Range,"Control, post-burn",,2126,,33250,2019-08-26,BLM_AIM,19090409475535322019-09-01,,,2306,71502,2018-08-10,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,28A,Ancient Lake Bonneville,0.020441414,-3.8901923379571346,1,448,51,27.3333333333333,66.6666666666667,25.3333333333333,45.3333333333333,2,1.95,0,0.1868595784901901,0.9364791288566243,120,Post-burn control,0.8927531161998093,0.33648231939286355,0.8943536282063178,-0.15024331941137992,-0.4020996197676679,-0.79609015358816,-1.175085960431837,1.19546969470136
17,Northern Basin and Range,"Control, post-burn",,2126,,33254,2017-08-15,BLM_AIM,17081610443242722017-09-01,,,2182,68990,2017-07-09,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.157873793,-1.8459593436297017,1,644,41,5.33333333333333,40,19.3333333333333,20.6666666666667,4.66666666666667,17.82,0,0.38007791414715564,0.9364791288566243,288,Post-burn control,-0.6408345973812276,-0.9386685921614585,0.44098617108838833,-1.2281815275055203,-0.027527447628321506,-0.18400074434215477,1.0435285039256892,-0.17655127732231402
17,Northern Basin and Range,"Control, post-burn",,2126,,33266,2020-08-23,BLM_AIM,20082411493021282020-09-01,,,1183,41780,2000-07-21,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.153187709,-1.8760912533536511,1,442,42,16,52.6666666666667,6,33.3333333333333,3.33333333333333,12.86,0,0.2869894059891303,0.9364791288566243,281,Post-burn control,0.10272308193079156,-0.33297190917315467,-0.5664970669514523,-0.6746456909166388,-0.21481353369799538,-0.37530279033208463,-1.2430027297489041,-0.03934918011994662
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2022-02-15,33269,2022-08-23,BLM_AIM,NV_WMDO_ESR_2022_T145_A2_Granite_POO_22_V12022-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,78.88185741,4.367951257304165,1,615,50,28,7.33333333333333,3.33333333333333,3.33333333333333,0.666666666666667,93.12,1,0.2761237617550444,1,100,Post-burn aerial seeding,0.9392254711568129,-2.500728458815501,-0.7679937145594212,-1.9856516196797849,-0.5893857058373408,2.720242010303352,0.715264118893198,1.0582675974989926
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2022-02-15,33270,2023-08-07,BLM_AIM,NV_WMDO_ESR_2023_T145-A2-Granite-POO-22_V22023-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,8.503052275,2.1404251902149354,1,615,50,20.6666666666667,35.3333333333333,26,12,0.666666666666667,64.09,1,0.277760247763108,1,101,Post-burn aerial seeding,0.4280295666298021,-1.161820001683466,0.9447277901083124,-1.6069165735926534,-0.5893857058373408,1.6005850758098719,0.715264118893198,1.0582675974989926
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2021-02-25,33277,2022-08-21,BLM_AIM,NV_WMDO_ESR_2021_T140_A1_BuffaloHills_POO_21_V22022-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,17.09037166,2.838515244111629,1,589,45,5.33333333333333,46,8,38.6666666666667,0,98.28,1,0.39651340567060317,1,102,Post-burn aerial seeding,-0.6408345973812276,-0.6517596370617363,-0.4153745812454758,-0.441577970247632,-0.6830287488721773,2.919257848470295,0.4209581185192404,0.3722571114871556
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2021-02-25,33278,2021-06-27,BLM_AIM,NV_NV-Winnemucca-DO-ESR-2021_T140-A1-BuffaloHills-POO-21_V12021-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,19.9975122,2.9956078758169133,1,589,45,16,17.3333333333333,6.66666666666667,10.6666666666667,0,91.89,1,0.30989805008433213,1,103,Post-burn aerial seeding,0.10272308193079156,-2.0225468669826325,-0.5161229050494599,-1.6651835037599028,-0.6830287488721773,2.67280218841472,0.4209581185192404,0.3722571114871556
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2021-02-25,33280,2023-08-07,BLM_AIM,NV_WMDO_ESR_2023_T140-A1-BuffaloHills-POO-21_V32023-09-01,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,1.485545533,0.3957820670832206,1,587,45,8.66666666666667,57.3333333333333,34.6666666666667,29.3333333333333,0,69.72,1,0.35981931326939465,1,104,Post-burn aerial seeding,-0.40847282259622125,-0.10982049965115177,1.599591894834213,-0.8494464814183919,-0.6830287488721773,1.817728325592796,0.3983191954135514,0.3722571114871556
17,Northern Basin and Range,"Control, post-burn",,2126,,33285,2022-07-16,BLM_AIM,20223213104001B3,,,1183,41780,2000-07-21,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.035844742,-3.328558389359782,1,455,42,13.8613861386139,76.2376237623762,0,74.2574257425743,7.92079207920792,2.67,0,0.2188632712885041,0.9364791288566243,161,Post-burn control,-0.046356551792655055,0.794147869331911,-1.0198645240693818,1.1137452350088899,0.4295618614427115,-0.7683205017509123,-1.0958497295619254,-0.03934918011994662
17,Northern Basin and Range,"Control, post-burn",,2126,,33310,2022-08-04,BLM_AIM,NV_EKDO_ESR_2022_DryGulch03_V32022-09-01,,,2182,68990,2017-07-09,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.004302161,-5.448637824383134,1,630,41,4,70,13.3333333333333,63.3333333333333,5.33333333333333,1.49,0,0.31518941551527013,0.9364791288566243,98,Post-burn control,-0.7337793072952297,0.49587618333715205,-0.012381286029541078,0.6363602378465085,0.06611559540651415,-0.8138318755952907,0.8850560421858658,-0.17655127732231402
17,Northern Basin and Range,"Control, post-burn",,2126,,33325,2013-07-24,BLM_AIM,13093015414576282013-09-01,,,1859,59891,2012-10-22,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,21,Klamath and Shasta Valleys and Basins,0.004744698,-5.350727494888833,2,399.5,46,0.666666666666667,68,24.6666666666667,54,2,48.66,0,0.2303184927483353,0.9364791288566243,179,Post-burn control,-0.9661410820802356,0.400239864970578,0.8439794663043306,0.228491726675753,-0.4020996197676679,1.0054660093532957,-1.7240798457447963,0.509459208689523
17,Northern Basin and Range,"Control, post-burn",,2126,,33349,2013-09-05,BLM_AIM,2012327150401G2,,,1462,50164,2006-09-11,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,1.150015872,0.139775744019046,1,468,41,6.93069306930693,37.6237623762376,2.97029702970297,35.6435643564356,0.99009900990099,7.9,0,0.3038400349661519,0.9364791288566243,148,Post-burn control,-0.5294849944149473,-1.0522959011118447,-0.795425188862486,-0.5736881386466501,-0.5439549225828162,-0.5666048363220144,-0.9486967293749466,-0.17655127732231402
17,Northern Basin and Range,"Control, post-burn",,2126,,33367,2013-08-19,BLM_AIM,13082014100355222013-09-01,,,1859,59891,2012-10-22,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,21,Klamath and Shasta Valleys and Basins,0.440158918,-0.8206194400059132,1,573,45,18,44,14.6666666666667,36,0.666666666666667,67.28,0,0.22585819711128113,0.9364791288566243,305,Post-burn control,0.2421401468017951,-0.7473959554283104,0.08836703777444825,-0.5581118305821354,-0.5893857058373408,1.7236200610332337,0.23984673367372805,0.3722571114871556
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2018-02-09,33373,2021-09-06,BLM_AIM,2021327103110B1,Seeding,1,2182,68990,2017-07-09,3,3,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.615864933,-0.484727604101006,2,587,38,19.8019801980198,44.5544554455446,7.92079207920792,40.5940594059406,0,2.37,1,0.2702602887864039,1,105,Post-burn aerial seeding,0.3677535418835901,-0.7208829166732186,-0.4213596301843265,-0.3573505266395279,-0.6830287488721773,-0.779891190016432,0.3983191954135514,-0.5881575689294163
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2018-09-30,33386,2020-09-17,BLM_AIM,UT_Salt-Lake-LUP-Random-2020_WySage-655_V12020-09-01,Seeding,1,2306,71502,2018-08-10,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,28A,Ancient Lake Bonneville,0.060891998,-2.798653508630167,1,461,52,17.3333333333333,60,8,52,2.66666666666667,25.64,1,0.23899246456416998,1,106,Post-burn aerial seeding,0.19566779184479163,0.017694591504281865,-0.4153745812454758,0.14109133142487648,-0.3084565767328309,0.11760852977906519,-1.0279329602448584,1.3326717919037274
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2022-02-15,33389,2022-05-29,BLM_AIM,20223231107416B1,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,315.8627801,5.755307879087464,1,465,53,67.3267326732673,13.8613861386139,0.99009900990099,8.91089108910891,4.95049504950495,78.97,1,0.11089332646739426,1,107,Post-burn aerial seeding,3.6806342912935737,-2.1885689906156913,-0.9450514123337499,-1.7419112434850963,0.012340382574628137,2.174491213779661,-0.9826551140334803,1.469873889106095
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2018-02-09,33402,2021-09-06,BLM_AIM,2021327103110B2,Seeding,1,2182,68990,2017-07-09,3,3,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,13.8276374,2.626669299557631,2,491,40,40.5940594059406,29.7029702970297,1.98019801980198,26.7326732673267,0.99009900990099,22.7,1,0.2365444829877574,1,108,Post-burn aerial seeding,1.8171388697504591,-1.431053597613127,-0.8702383005981179,-0.9630958402594656,-0.5439549225828162,0.00421578477696966,-0.6883491136595227,-0.31375337452468144
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2022-02-15,33403,2022-05-29,BLM_AIM,20223231107416B2,Seeding,1,2719,94831,2020-08-18,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,14.07564588,2.644446061427618,1,422,52,11.8811881188119,42.5742574257426,4.95049504950495,35.6435643564356,6.93069306930693,43.37,1,0.14438224995426358,1,109,Post-burn aerial seeding,-0.18439324968473914,-0.8155723407985401,-0.6457989653912223,-0.5736881386466501,0.29048803515335037,0.801436206271294,-1.4693919608057946,1.3326717919037274
17,Northern Basin and Range,"Control, post-burn",,2126,,33424,2017-06-01,BLM_AIM,17060215263075202017-09-01,,,1462,50164,2006-09-11,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,1.80928e-4,-8.617411395893148,1,643,42,9.33333333333333,84.6666666666667,35.3333333333333,62,10,0,0,0.31963150116379563,0.9364791288566243,442,Post-burn control,-0.36200046763922045,1.1972091846920299,1.6499660567362,0.5780933076792589,0.72161689665037,-0.8712996273140396,1.0322090423728445,-0.03934918011994662
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2018-09-30,33425,2022-06-08,BLM_AIM,UT_WDDO_HAF_2022_WDDOHAF2022_009_V12022-09-01,Seeding,1,2306,71502,2018-08-10,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,28A,Ancient Lake Bonneville,0.570652111,-0.5609755176990874,1,539,52,24.6666666666667,49.3333333333333,4,43.3333333333333,2,11.53,1,0.17953305093779695,1,110,Post-burn aerial seeding,0.7068636963718092,-0.4923657731174479,-0.7176195526574288,-0.23764371466225642,-0.4020996197676679,-0.42659950830922305,-0.14501495912298568,1.3326717919037274
17,Northern Basin and Range,"Control, post-burn",,2126,,33442,2015-06-26,BLM_AIM,13092508505983922015-09-01,,,1859,59891,2012-10-22,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,0.254933881,-1.3667510576413042,1,429,37,25.3333333333333,52.6666666666667,11.3333333333333,42.6666666666667,6.66666666666667,53.1,0,0.11814477735736977,0.9364791288566243,243,Post-burn control,0.7533360513288058,-0.33297190917315467,-0.16350377173551756,-0.266777179745879,0.25340168147618797,1.1767121956829911,-1.390155729935883,-0.7253596661317837
17,Northern Basin and Range,"Control, post-burn",,2126,,33449,2022-06-27,BLM_AIM,NV_HRFO_INT3_2022_B_SS_01_V12022-09-01,,,995,36979,1996-09-03,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,5.08e-5,-9.887614203379838,1,580,43,18,72,17.3333333333333,39.3333333333333,38.6666666666667,3.09,0,0.07726926313993093,0.9364791288566243,416,Post-burn control,0.2421401468017951,0.591512501703726,0.28986368538241186,-0.4124445051640094,4.748267747148344,-0.7521215381791843,0.3190829645436397,0.09785291708242079
17,Northern Basin and Range,"Control, post-burn",,2126,,33453,2015-05-21,BLM_AIM,15052209270524002015-09-01,,,1859,59891,2012-10-22,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,9.62663e-4,-6.945807155491186,1,391,40,12.6666666666667,57.3333333333333,15.3333333333333,34,6.66666666666667,11.7,0,0.08406990323440226,0.9364791288566243,422,Post-burn control,-0.12963869285421203,-0.10982049965115177,0.1387411996764354,-0.6455122258330119,0.25340168147618797,-0.42004278495876174,-1.8202952689439749,-0.31375337452468144
17,Northern Basin and Range,"Control, post-burn",,2126,,33462,2017-07-19,BLM_AIM,2017635202118B1,,,1859,59891,2012-10-22,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,3.24e-6,-12.639937228160036,1,577,45,1.98019801980198,92.0792079207921,34.6534653465347,88.1188118811881,0,0,0,0.17469231632608284,0.9364791288566243,287,Post-burn control,-0.8745767391451541,1.5516632623344804,1.598594386677739,1.719490548628823,-0.6830287488721773,-0.8712996273140396,0.28512457988510614,0.3722571114871556
17,Northern Basin and Range,"Control, post-burn",,2126,,33477,2014-09-23,BLM_AIM,14092411454815952014-09-01,,,1859,59891,2012-10-22,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,21,Klamath and Shasta Valleys and Basins,0,0,2,421,43,0,79.3333333333333,4.66666666666667,76.6666666666667,0,16.66,0,0.12911763883553345,0.9364791288566243,548,Post-burn control,-1.0126134370372368,0.9421790023811626,-0.6672453907554364,1.2190295395190214,-0.6830287488721773,-0.22874073896883193,-1.4807114223586393,0.09785291708242079
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2007-01-15,33495,2021-07-22,BLM_AIM,2021327104008B1,Seeding,1,1462,50164,2006-09-11,1,1,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,5.08e-6,-12.190199296373883,1,635,43,0.99009900990099,77.2277227722772,11.8811881188119,68.3168316831683,13.8613861386139,0,1,0.24786550630610918,1,111,Post-burn aerial seeding,-0.9435950880911955,0.841492581394572,-0.12210718324179726,0.8541401006003435,1.2640048191788837,-0.8712996273140396,0.9416533499500884,0.09785291708242079
17,Northern Basin and Range,"Control, post-burn",,2126,,33498,2017-08-23,BLM_AIM,17082407573777702017-09-01,,,1582,52161,2007-07-28,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.029813214,-3.5128035609348314,2,645.5,41,1.33333333333333,66,12.6666666666667,59.3333333333333,16.6666666666667,46.35,0,0.370464312382141,0.9364791288566243,520,Post-burn control,-0.9196687271232347,0.30460354660400396,-0.06275544793152822,0.4615594473447555,1.6580473269987395,0.9163717097087922,1.0605076962549558,-0.17655127732231402
17,Northern Basin and Range,"Control, post-burn",,2126,,33500,2014-07-27,BLM_AIM,14072814101624012014-09-01,,,1487,50216,2006-08-26,1,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.035367135,-3.34197227989367,1,445,39,19.3333333333333,45.3333333333333,9.33333333333333,38,7.33333333333333,18.05,0,0.2476415022882995,0.9364791288566243,34,Post-burn control,0.3350848567157952,-0.683638409850596,-0.31462625744149175,-0.4707114353312589,0.34704472451102364,-0.17512988333858948,-1.2090443450903707,-0.45095547172704886
17,Northern Basin and Range,"Control, post-burn",,2126,,33504,2014-07-01,BLM_AIM,14070210554465002014-09-01,,,1462,50164,2006-09-11,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,1.40504e-4,-8.870274599844839,1,442,43,1.33333333333333,91.3333333333333,2.66666666666667,88.6666666666667,10,3.05,0,0.255314603301275,0.9364791288566243,340,Post-burn control,-0.9196687271232347,1.5159969125806068,-0.8183678764614128,1.7434319110242802,0.72161689665037,-0.7536642966145869,-1.2430027297489041,0.09785291708242079
17,Northern Basin and Range,"Control, post-burn",,2126,,33507,2022-08-11,BLM_AIM,CA_NCDO_LUP_2019_NORCALRV1341_V12022-09-01,,,1859,59891,2012-10-22,3,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,23,Malheur High Plateau,5.23e-5,-9.858514186893396,1,571,43,4,62,10.6666666666667,52.6666666666667,2,0,0,0.1081773993746779,0.9364791288566243,406,Post-burn control,-0.7337793072952297,0.1133309098708559,-0.2138779336375047,0.17022479650850345,-0.4020996197676679,-0.8712996273140396,0.217207810568039,0.09785291708242079
17,Northern Basin and Range,"Treated, post-burn",Aerial Seeding,562,2018-09-30,33526,2019-07-13,BLM_AIM,19071408455391982019-09-01,Seeding,1,2306,71502,2018-08-10,3,3,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.060247397,-2.809295910864165,1,410,46,16.6666666666667,40,4,32.6666666666667,1.33333333333333,13.89,1,0.30699654561735135,1,112,Post-burn aerial seeding,0.14919543688779505,-0.9386685921614585,-0.7176195526574288,-0.7037791560002614,-0.49574266280250484,-0.3355767606204661,-1.6052254994399289,0.509459208689523
17,Northern Basin and Range,"Control, post-burn",,2126,,33539,2020-09-20,BLM_AIM,20092115350663962020-09-01,,,2176,68971,2017-07-25,2,,NORTH AMERICAN DESERTS,10  NORTH AMERICAN DESERTS,COLD DESERTS,10.1  COLD DESERTS,10.1.3  Northern Basin and Range,25,Owyhee High Plateau,0.074063066,-2.6028383054877953,1,627,41,17.3333333333333,56,6,50.6666666666667,5.33333333333333,18.52,0,0.3009202375766229,0.9364791288566243,443,Post-burn control,0.19566779184479163,-0.17357804522886622,-0.5664970669514523,0.08282440125762695,0.06611559540651415,-0.15700247172260826,0.8510976575273322,-0.17655127732231402
